src,dst,rel,desc
계사,을미,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
계사,병신,극,긴장 속에서 균형을 잡을 때. 사회 변동 예상.
계사,정유,극,"수-화의 충돌로 현실점검 필요, 경험치가 성장한다."
계사,무술,해,계사와 무술의 해(害)기운. 감정 노출과 정리의 시기.
계사,무술,형,"형세 재편의 시기, 감정관리 중요."
계사,무술,귀인,감정에 귀인의 조력 출현. 계사-무술 상호보완 기운.
계사,기해,형,"형세 재편의 시기, 감정관리 중요."
계사,기해,귀인,도움 손길이 다가오며 능률 성과 향상.
계사,경자,형,계사와 경자 사이의 내적 긴장. 심리적 피로 경계.
계사,경자,해,"정서적 정리와 단절, 새 순환을 준비."
계사,신축,해,계사와 신축의 해(害)기운. 감정 노출과 정리의 시기.
계사,신축,충,기존 구조가 흔들리지만 새로운 선택의 기회.
계사,신축,귀인,생활에 귀인의 조력 출현. 계사-신축 상호보완 기운.
계사,임인,합,계사와 임인의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
계사,계묘,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
계사,갑진,생,내면이 밝아지고 명예에 기회가 열린다.
계사,을사,생,내면이 밝아지고 진로에 기회가 열린다.
계사,병오,극,"수-화의 충돌로 현실점검 필요, 경험치가 성장한다."
계사,정미,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
계사,무신,형,계사와 무신 사이의 내적 긴장. 심리적 피로 경계.
계사,무신,귀인,도움 손길이 다가오며 직업 성과 향상.
계사,무신,충,기존 구조가 흔들리지만 새로운 선택의 기회.
계사,기유,충,계사와 기유 충돌. 진로 방향 수정의 전환점.
계사,기유,귀인,좋은 인연·정보가 열려 관계 안정.
계사,기유,형,"규칙과 자유의 마찰, 감정에서 자기통제 필요."
계사,경술,충,수-금 대립으로 이동·변화 발생.
계사,경술,형,"규칙과 자유의 마찰, 대인관계에서 자기통제 필요."
계사,경술,귀인,좋은 인연·정보가 열려 능률 안정.
계사,신해,해,"정서적 정리와 단절, 새 순환을 준비."
계사,신해,충,기존 구조가 흔들리지만 새로운 선택의 기회.
계사,신해,형,계사와 신해 사이의 내적 긴장. 심리적 피로 경계.
계사,임자,합,수-수합기운으로 우호관계·창조적 아이디어 발동.
계사,계축,합,계사와 계축의 교류로 조화로운 변화. 진로에서 협력·이익 상승.
계사,갑인,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
계사,을묘,생,"성장과 발전의 시기, 수이 목을 북돋워 활력을 준다."
계사,병진,극,"수-화의 충돌로 현실점검 필요, 경험치가 성장한다."
계사,정사,극,긴장 속에서 균형을 잡을 때. 명예 변동 예상.
계사,무오,귀인,좋은 인연·정보가 열려 사회 안정.
계사,무오,형,"형세 재편의 시기, 감정관리 중요."
계사,무오,충,수-토 대립으로 이동·변화 발생.
계사,기미,형,"규칙과 자유의 마찰, 사회에서 자기통제 필요."
계사,기미,해,"정서적 정리와 단절, 새 순환을 준비."
계사,기미,귀인,감정에 귀인의 조력 출현. 계사-기미 상호보완 기운.
계사,경신,충,기존 구조가 흔들리지만 새로운 선택의 기회.
계사,경신,형,계사와 경신 사이의 내적 긴장. 심리적 피로 경계.
계사,경신,귀인,좋은 인연·정보가 열려 감정 안정.
계사,경신,해,계사와 경신의 해(害)기운. 감정 노출과 정리의 시기.
계사,신유,형,"형세 재편의 시기, 감정관리 중요."
계사,신유,귀인,좋은 인연·정보가 열려 재정 안정.
계사,신유,해,"정서적 정리와 단절, 새 순환을 준비."
계사,임술,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
계사,계해,합,계사와 계해의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
갑오,갑자,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
갑오,을축,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
갑오,병인,생,내면이 밝아지고 사회에 기회가 열린다.
갑오,정묘,생,내면이 밝아지고 사회에 기회가 열린다.
갑오,무진,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑오,기사,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
갑오,경오,충,갑오와 경오 충돌. 명예 방향 수정의 전환점.
갑오,신미,해,"정서적 정리와 단절, 새 순환을 준비."
갑오,신미,형,갑오와 신미 사이의 내적 긴장. 심리적 피로 경계.
갑오,신미,귀인,대인관계에 귀인의 조력 출현. 갑오-신미 상호보완 기운.
갑오,임신,해,갑오와 임신의 해(害)기운. 감정 노출과 정리의 시기.
갑오,임신,귀인,좋은 인연·정보가 열려 직업 안정.
갑오,임신,형,"규칙과 자유의 마찰, 대인관계에서 자기통제 필요."
갑오,계유,충,갑오와 계유 충돌. 진로 방향 수정의 전환점.
갑오,계유,귀인,도움 손길이 다가오며 관계 성과 향상.
갑오,계유,형,"규칙과 자유의 마찰, 일상에서 자기통제 필요."
갑오,갑술,합,갑오와 갑술의 교류로 조화로운 변화. 진로에서 협력·이익 상승.
갑오,을해,합,"새로운 인연 또는 프로젝트 결합, 사회 안정화."
갑오,병자,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑오,정축,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑오,무인,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑오,기묘,극,긴장 속에서 균형을 잡을 때. 진로 변동 예상.
갑오,경진,형,"규칙과 자유의 마찰, 진로에서 자기통제 필요."
갑오,경진,귀인,도움 손길이 다가오며 대인관계 성과 향상.
갑오,경진,해,"정서적 정리와 단절, 새 순환을 준비."
갑오,신사,귀인,사회에 귀인의 조력 출현. 갑오-신사 상호보완 기운.
갑오,신사,해,갑오와 신사의 해(害)기운. 감정 노출과 정리의 시기.
갑오,신사,형,갑오와 신사 사이의 내적 긴장. 심리적 피로 경계.
갑오,신사,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑오,임오,귀인,좋은 인연·정보가 열려 사회 안정.
갑오,임오,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑오,계미,귀인,진로에 귀인의 조력 출현. 갑오-계미 상호보완 기운.
갑오,계미,해,"피로·오해의 흐름, 대인관계에서 속도조절 필요."
갑오,갑신,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
갑오,을유,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
갑오,병술,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
갑오,정해,생,내면이 밝아지고 사회에 기회가 열린다.
갑오,무자,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑오,기축,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑오,경인,해,"피로·오해의 흐름, 명예에서 속도조절 필요."
갑오,경인,충,목-금 대립으로 이동·변화 발생.
갑오,경인,형,"형세 재편의 시기, 감정관리 중요."
갑오,신묘,해,갑오와 신묘의 해(害)기운. 감정 노출과 정리의 시기.
갑오,신묘,형,"형세 재편의 시기, 감정관리 중요."
갑오,신묘,귀인,좋은 인연·정보가 열려 일상 안정.
갑오,임진,귀인,좋은 인연·정보가 열려 명예 안정.
갑오,임진,해,"피로·오해의 흐름, 재정에서 속도조절 필요."
갑오,임진,형,갑오와 임진 사이의 내적 긴장. 심리적 피로 경계.
갑오,계사,귀인,명예에 귀인의 조력 출현. 갑오-계사 상호보완 기운.
갑오,계사,형,갑오와 계사 사이의 내적 긴장. 심리적 피로 경계.
갑오,계사,해,"정서적 정리와 단절, 새 순환을 준비."
갑오,갑오,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
갑오,을미,합,갑오와 을미의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
갑오,병신,생,내면이 밝아지고 사회에 기회가 열린다.
갑오,정유,생,내면이 밝아지고 진로에 기회가 열린다.
갑오,무술,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
갑오,기해,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑오,경자,형,갑오와 경자 사이의 내적 긴장. 심리적 피로 경계.
갑오,경자,해,갑오와 경자의 해(害)기운. 감정 노출과 정리의 시기.
갑오,신축,귀인,도움 손길이 다가오며 명예 성과 향상.
갑오,신축,충,갑오와 신축 충돌. 관계 방향 수정의 전환점.
갑오,임인,형,"규칙과 자유의 마찰, 진로에서 자기통제 필요."
갑오,임인,해,"피로·오해의 흐름, 재정에서 속도조절 필요."
갑오,임인,충,목-수 대립으로 이동·변화 발생.
갑오,계묘,형,"형세 재편의 시기, 감정관리 중요."
갑오,계묘,귀인,좋은 인연·정보가 열려 감정 안정.
갑오,갑진,합,갑오와 갑진의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
갑오,을사,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
갑오,병오,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑오,정미,생,"성장과 발전의 시기, 목이 화을 북돋워 활력을 준다."
갑오,무신,극,긴장 속에서 균형을 잡을 때. 진로 변동 예상.
갑오,기유,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
갑오,경술,해,"피로·오해의 흐름, 사회에서 속도조절 필요."
갑오,경술,형,갑오와 경술 사이의 내적 긴장. 심리적 피로 경계.
갑오,경술,귀인,생활에 귀인의 조력 출현. 갑오-경술 상호보완 기운.
갑오,신해,귀인,도움 손길이 다가오며 사회 성과 향상.
갑오,신해,충,기존 구조가 흔들리지만 새로운 선택의 기회.
갑오,신해,해,갑오와 신해의 해(害)기운. 감정 노출과 정리의 시기.
갑오,임자,형,"형세 재편의 시기, 감정관리 중요."
갑오,임자,충,목-수 대립으로 이동·변화 발생.
갑오,계축,해,"피로·오해의 흐름, 명예에서 속도조절 필요."
갑오,계축,귀인,직업에 귀인의 조력 출현. 갑오-계축 상호보완 기운.
갑오,계축,형,"형세 재편의 시기, 감정관리 중요."
갑오,계축,충,목-수 대립으로 이동·변화 발생.
갑오,갑인,합,갑오와 갑인의 교류로 조화로운 변화. 사회에서 협력·이익 상승.
갑오,을묘,합,갑오와 을묘의 교류로 조화로운 변화. 진로에서 협력·이익 상승.
갑오,병진,생,에너지가 확장되며 사회에서 새로운 돌파구 등장.
갑오,정사,생,에너지가 확장되며 명예에서 새로운 돌파구 등장.
갑오,무오,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
갑오,기미,극,긴장 속에서 균형을 잡을 때. 진로 변동 예상.
갑오,경신,해,"피로·오해의 흐름, 사회에서 속도조절 필요."
갑오,신유,형,"형세 재편의 시기, 감정관리 중요."
갑오,신유,해,"피로·오해의 흐름, 직업에서 속도조절 필요."
갑오,신유,귀인,좋은 인연·정보가 열려 일상 안정.
갑오,임술,귀인,도움 손길이 다가오며 진로 성과 향상.
갑오,임술,충,목-수 대립으로 이동·변화 발생.
갑오,계해,충,갑오와 계해 충돌. 명예 방향 수정의 전환점.
갑오,계해,해,갑오와 계해의 해(害)기운. 감정 노출과 정리의 시기.
을미,갑자,합,"새로운 인연 또는 프로젝트 결합, 진로 안정화."
을미,을축,합,을미와 을축의 교류로 조화로운 변화. 진로에서 협력·이익 상승.
을미,병인,생,에너지가 확장되며 명예에서 새로운 돌파구 등장.
을미,정묘,생,에너지가 확장되며 진로에서 새로운 돌파구 등장.
을미,무진,극,"조율이 필요한 시기, 목이 토을 제어한다. 객관적 판단 요구."
을미,기사,극,"목-토의 충돌로 현실점검 필요, 경험치가 성장한다."
을미,경오,형,"형세 재편의 시기, 감정관리 중요."
을미,경오,충,을미와 경오 충돌. 직업 방향 수정의 전환점.
을미,경오,귀인,좋은 인연·정보가 열려 대인관계 안정.
을미,신미,형,"규칙과 자유의 마찰, 진로에서 자기통제 필요."
을미,신미,해,을미와 신미의 해(害)기운. 감정 노출과 정리의 시기.
을미,임신,귀인,좋은 인연·정보가 열려 명예 안정.
을미,임신,충,기존 구조가 흔들리지만 새로운 선택의 기회.
을미,임신,형,"규칙과 자유의 마찰, 감정에서 자기통제 필요."
을미,임신,해,"피로·오해의 흐름, 감정에서 속도조절 필요."
을미,계유,귀인,도움 손길이 다가오며 명예 성과 향상.
을미,계유,해,"정서적 정리와 단절, 새 순환을 준비."
을미,갑술,합,"새로운 인연 또는 프로젝트 결합, 명예 안정화."
을미,을해,합,목-목합기운으로 우호관계·창조적 아이디어 발동.
